task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud
load dataset,2026-05-31T18:48:50,transformers_round3_training,1bf62250-4ed1-488b-8f3f-080c7172dd2f,1.2108513999992283,7.451155379919466e-07,6.153771693578654e-07,4.8298128168000005,1.0939868260652972,10.0,2.251925314030459e-06,6.630560860018675e-07,4.661334722226861e-06,7.5763161222591875e-06,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,0.0,0.0,0.0,0.0,N
train model,2026-06-01T00:54:29,transformers_round3_training,1bf62250-4ed1-488b-8f3f-080c7172dd2f,21937.8153064,0.032005779096057285,1.4589320122611625e-06,18.41310130270933,6.2492990130005115,10.0,0.19498995635114663,0.06950277476884198,0.06094122885944444,0.3254339599794331,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,0.0,0.0,0.0,0.0,N
