task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud
load dataset,2026-05-31T13:07:42,yolo_round3_training,c4aba034-1dae-4aa0-bfd9-66a34c28a7f9,1.068418699999711,7.090497250040125e-07,6.63607042841778e-07,5.1557912904,1.0908820742408087,10.0,2.2400201720516343e-06,6.258338340000039e-07,4.343745833335157e-06,7.2095998393867945e-06,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,0.0,0.0,0.0,0.0,N
train model,2026-05-31T14:59:53,yolo_round3_training,c4aba034-1dae-4aa0-bfd9-66a34c28a7f9,6729.5152751000005,0.0038538149923473047,5.726737049665478e-07,5.42833387171498,3.174574152800274,10.0,0.01065823266727969,0.009831486754072,0.01869577486777778,0.039185494289129465,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,0.0,0.0,0.0,0.0,N
