timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-23T16:16:59,cnn_modified_training,bbef9a6c-c8ce-4561-905e-e26450659a7b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2990.107831799891,0.0038402826404075954,1.2843291467839616e-06,14.191026581914258,3.4541315004346926,10.0,0.026787366877497883,0.003952479273092009,0.008308051523054668,0.039047897673644555,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,4.6821104387291985,31.748108925869893,67.65121028744326,10.607147840075703,N,1.0,0.0
