task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud
load dataset,2026-06-13T14:53:37,transformers_round6_training,7a4634a4-b446-4186-a729-c0676bd2d14b,1.087806300027296,7.03050945855977e-07,6.462349393709936e-07,4.813759200000001,1.0782300307966683,10.0,2.120215292163858e-06,6.250005000069114e-07,4.403388611131555e-06,7.148604403302324e-06,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,0.0,0.0,0.0,0.0,N
train model,2026-06-13T18:59:48,transformers_round6_training,7a4634a4-b446-4186-a729-c0676bd2d14b,14770.116891299956,0.023277004115210793,1.5759526937530428e-06,17.84836063138108,8.939092262165905,10.0,0.12671527189852677,0.06893392570265199,0.0410307970627777,0.23667999466395648,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,0.0,0.0,0.0,0.0,N
