timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-13T18:59:52,transformers_round6_training,7a4634a4-b446-4186-a729-c0676bd2d14b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14774.973311700043,0.023279511786508306,1.5756043205894435e-06,13.521383989987386,8.264145943153508,10.0,0.12672127752009998,0.06894103348611602,0.04104318159666663,0.23670549260288265,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,4.982436415986838,49.3220675944334,73.46386508534997,11.518750779467105,N,1.0,0.0
