timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-10T10:35:21,yolo_baseline_training,4e0b5a69-5852-40ca-b3f5-e2d0ac3d92c0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3165.8523345000003,0.0019269513065556072,6.086674623312589e-07,5.586379661091933,3.7290240402638375,10.0,0.005906645426778388,0.004886583353708,0.008799963826944443,0.01959319260743083,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,4.288248479026577,30.276336855587576,80.1484470060839,12.566895797929815,N,1.0,0.0
