timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-23T15:26:41,yolo_modified_training,4854bc93-5a50-4bca-9c22-f43b97bb62e3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2576.7473329999484,0.001750833664118516,6.794743286219407e-07,6.047097722292624,3.730244470952616,10.0,0.006023188842543347,0.004619959251519999,0.007159284737499224,0.017802432831562572,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,3.9310080645161287,26.363306451612903,83.58689516129033,13.106266617005872,N,1.0,0.0
