timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-04T14:26:21,cnn_round4_training,553116e7-fb27-4ad5-9066-11a3491ee7dd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2207.3348716000037,0.0018635232566436807,8.442412977840972e-07,8.672614124646666,3.2292478432888245,10.0,0.009868632547319916,0.0029464651349480004,0.006133160102777846,0.01894825778504576,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,4.154238073182029,28.52755905511811,70.91079203334877,11.118264967338417,N,1.0,0.0
