timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-04T13:49:07,yolo_round4_training,0b9e9997-4185-4715-b368-ff5992269ba7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1199.6820900999883,0.0007675250452910735,6.397736964024391e-07,5.54857909515533,3.7729511334001002,10.0,0.0022994128253820724,0.002170605069816,0.0033341575358333004,0.007804175431031373,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,3.4489415749364944,24.81710414902625,82.02082980524979,12.860706019260235,N,1.0,0.0
