timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-04T16:33:35,transformers_round4_training,baa8ae68-dca7-4438-b1b9-0efb90959443,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7574.085070499976,0.008527232403720357,1.1258432304824196e-06,8.542367537575243,7.80365866382981,10.0,0.03345744238957792,0.032202102428328,0.021045140622777722,0.08670468544068365,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,4.092540106951872,28.40810052132068,73.27570855614974,11.489316288035184,N,1.0,0.0
