timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-07T12:29:15,cnn_round5_training,702977b2-fc3b-406e-9621-6d2451f1a1ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1815.0494373999536,0.0024544445857177005,1.3522742329452338e-06,14.20885652211942,4.105763830385994,10.0,0.016434771907988744,0.003478590560647997,0.005043368585555518,0.024956731054192258,0.0,Brazil,BRA,amazonas,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,12,Intel(R) Core(TM) 5 120U,1,1 x NVIDIA GeForce MX570 A,-60.0288,-3.1032,15.679611206054688,machine,4.288672959466963,31.79789006107718,61.22443087173792,9.599400704069842,N,1.0,0.0
